"","name","type","lon","lat","address","zip"
"708","Sion","mgls",7.3452206,46.2290537,"Route de Lausanne 100","1950"
"709","Sion - Le Ritz","m",7.3595336,46.2358562,"Avenue Ritz 31","1950"
"710","Sion - Métropole","mmm",7.356213,46.2286124,"Avenue de France 14-20","1950"
"711","Sion - Tourbillon Center","m",7.3843456,46.2314201,"Avenue Grand-Champsec 30","1950"
"712","Sirnach","m",8.9916638,47.4634678,"Winterthurerstrasse 27","8370"
"713","Sissach","mm",7.816352,47.462086,"Hauptstrasse 17","4450"
"714","Solothurn","m",7.533167,47.2068855,"Wengistrasse 13","4500"
"715","Solothurn","shell",7.5238037,47.2114448,"Bielstrasse 89","4500"
"716","Solothurn Baselstrasse","m",7.5446377,47.2112133,"Baselstrasse 30/32","4500"
"717","Spiez - Terminus","mm",7.6817159,46.6857824,"Bahnhofstrasse","3700"
"718","Spreitenbach","mm",8.3676836,47.4218343,"Shopping-Center","8957"
"719","Spreitenbach - Tivoli","mmm",8.3700585,47.4233238,"Shoppi Tivoli","8957"
"720","St-Imier","m",6.9952813,47.1515265,"Rue Baptiste-Savoye 62","2610"
"721","St-Maurice","m",7.0052498,46.2147953,"Av. du Simplon 15","1890"
"722","St. Gallen - Bruggen","m",9.3354232,47.4100595,"Fürstenlandstrasse 157","9014"
"723","St. Gallen - Lachen","m",9.3546546,47.420555,"Ullmenstrasse 11","9000"
"724","St. Gallen - Langgasse","m",9.3862519,47.4352582,"Langgasse 20","9008"
"725","St. Gallen - Neudorf","m",9.4050204,47.4372078,"Rorschacherstrasse 249","9016"
"726","St. Gallen - Neumarkt","mmm",9.3705537,47.4221431,"St. Leonhardstrasse 35","9000"
"727","St. Gallen - Rorschacherstr.","mgls",9.4020661,47.4351257,"Rorschacherstrasse 219","9000"
"728","St. Gallen - Silberturm","m",9.3950643,47.4311418,"Rorschacherstrasse 150","9006"
"729","St. Gallen - Spisermarkt","m",9.3782359,47.4252078,"Brühlgasse 28","9000"
"730","St. Gallen - St. Fiden","mm",9.391591,47.4358241,"Bachstrasse 29","9008"
"731","St. Gallen - Union","mig",9.3745396,47.4256387,"Oberer Graben 3","9000"
"732","St. Gallen - Zürcherstr. 205","shell",9.3360605,47.4117293,"Zürcherstrasse 205","9014"
"733","St. Gallen - Zürcherstrasse 114","mgls",9.3452081,47.4162391,"Zürcherstrasse 114","9000"
"734","St. Katharina Nord","soca",8.3744025,47.1194294,"Autobahn A 14 Nord","6034"
"735","St. Katharina Süd","soca",8.3749711,47.1187123,"Autobahn A14 Süd","6034"
"736","St. Margrethen - Bahnhofplatz","mig",9.6380266,47.4531921,"Bahnhofplatz 1","9430"
"737","St. Margrethen - Grenzstrasse","mgls",9.6382129,47.4551321,"Grenzstrasse 31","9430"
"738","St. Margrethen - Rheinpark","mmm",9.651415,47.4500845,"Einkaufszentrum","9430"
"739","St. Moritz","mig",9.845483,46.497821,"Plazza da la Staziun","7500"
"740","Stabio","m",8.9364332,45.8485669,"Via Giulia 43","6855"
"741","Stabio Gaggiolo","pica",8.9223671,45.8441314,"Via Gaggiolo","6855"
"742","Stabio-Gaggiolo 1","pica",8.919321,45.8424959,"Via Gaggiolo 45","6855"
"743","Stabio-Paese","pica",8.9270699,45.8448496,"Via Gaggiolo 33","6855"
"744","Stalden","mgls",7.8768003,46.2470999,"Talstrasse","3922"
"745","Stans","mgls",8.3529125,46.9663706,"Rotzlochstrasse 1","6370"
"746","Stans - Länderpark","mmm",8.3556565,46.9646845,"Bitzistrasse 2","6370"
"747","Steckborn","m",8.9758158,47.6639509,"Im Feldbach 1b","8266"
"748","Steffisburg","m",7.6335904,46.7810832,"Oberdorfstrasse 33","3612"
"749","Steffisburg","mgls",7.6245157,46.76586,"Bernstrasse 39","3613"
"750","Steg","m",7.7453717,46.3147018,"Bahnhofstrasse","3940"
"751","Steg","mgls",7.750871,46.3062985,"Kantonsstrasse 30","3940"
"752","Stein","m",7.9544805,47.5492231,"Schaffhauserstrasse 61","4332"
"753","Stein","shell",7.9535086,47.5476265,"Schaffhauserstrasse 46","4332"
"754","Stein am Rhein","m",8.8526236,47.6514436,"Kaltenbacherstrasse 41","8260"
"755","Steinhausen - Zugerland","mmm",8.4778276,47.1918107,"Hinterbergstrasse 40","6312"
"756","Steinhausen Dorf","m",8.4847518,47.197107,"Bahnhofstrasse 2","6312"
"757","Stäfa","mm",8.7234301,47.2406714,"Goethestrasse 18","8712"
"758","Sugiez","mgls",7.1238781,46.9665241,"Route du Péage 31a","1786"
"759","Suhr","mig",8.0821995,47.3717739,"Bahnhofstrasse 1","5034"
"760","Suhr Suhrepark","m",8.0816706,47.3732376,"Bernstrasse Ost 52","5034"
"761","Sulgen - Passerelle","m",9.1829867,47.5401419,"Hauptstrasse 3","8583"
"762","Sursee","mgls",8.1000927,47.1736868,"Zeughausstrasse 38","6210"
"763","Surseepark","mmm",8.1021962,47.1728531,"Bahnhofstrasse 28","6210"
"764","Tavannes","m",7.1978861,47.21932,"Rue de Pierre-Pertuis 11","2710"
"765","Taverne","m",8.9315827,46.060572,"Via Cantonale","6807"
"766","Tenero","m",8.8517014,46.1795605,"Via al Giardino","6598"
"767","Tesserete","m",8.9669567,46.0675557,"Via Luigi Canonica 40","6950"
"768","Teufen","m",9.3908514,47.3907355,"Speicherstrasse 8","9053"
"769","Thal","m",9.5771551,47.4795373,"Wiesentalstrasse 4","9425"
"770","Thalwil","mm",8.5640824,47.2941879,"Alte Landstrasse 130","8800"
"771","Thayngen","m",8.7067801,47.7488083,"Biberstrasse 30","8240"
"772","Thayngen","mgls",8.7147398,47.7404286,"Grenzstrasse 72","8240"
"773","Therwil","shell",7.5643512,47.4966992,"Reinacherstrasse 49A","4106"
"774","Thoiry (F)","mmm",5.9941326,46.2286354,"CC Val Thoiry","01710"
"775","Thun","shell",7.6275516,46.7542958,"Frutigenstrasse 18","3600"
"776","Thun - Bälliz","mm",7.6266358,46.7601164,"Bälliz 2","3600"
"777","Thun - Dürrenast","m",7.6261582,46.7450418,"Frutigenstrasse 60","3604"
"778","Thun - Oberland","mmm",7.614778,46.7447598,"Talackerstrasse 62","3604"
"779","Thun - Weststrasse","mgls",7.6076245,46.7449484,"Weststrasse 10","3600"
"780","Thusis - im Park","mm",9.4398532,46.6944915,"Im Park","7430"
"781","Thônex","mm",6.19969,46.193039,"Rue de Genève 92","1226"
"782","Thônex","shell",6.2128684,46.1986526,"Route d'Ambilly 3","1226"
"783","Tramelan","m",7.0997558,47.2234176,"Rue Albert-Gobat 1","2720"
"784","Trübbach","mgls",9.4862183,47.0750277,"Staatsstrasse 10","9477"
"785","Turbenthal","m",8.8445994,47.4385237,"Tösstalstrasse 54","8488"
"786","Tägerwilen","m",9.1419927,47.6538552,"Hauptstrasse 117","8274"
"787","Uetendorf","m",7.5741096,46.7739279,"Dorfstrasse 21","3661"
"788","Uetikon am See","mig",8.6788686,47.2591331,"Alte Landstrasse 144","8707"
"789","Uitikon-Waldegg","m",8.4616665,47.3687168,"Zürcherstrasse 8","8142"
"790","Unterentfelden","mm",8.0456204,47.3619645,"Binzmattweg 8","5035"
"791","Unterägeri","m",8.5797157,47.1378879,"Zugerstrasse 32","6314"
"792","Urdorf - Spitzacker","m",8.4223769,47.3848945,"Birmensdorferstrasse 87","8902"
"793","Uster","shell",8.7226744,47.3521726,"Feldhofstrasse 2","8610"
"794","Uster - Illuster","mmm",8.7152446,47.349891,"Zürichstrasse 20","8610"
"795","Utzenstorf - Linde","m",7.5585845,47.1284908,"Hauptstrasse 29","3427"
"796","Uznach - Frohsinn","mm",8.9806843,47.2264591,"Zürcherstrasse 25","8730"
"797","Uzwil - Steinacker","mm",9.1329166,47.4380867,"Neudorfstrasse 2","9240"
"798","Vacallo-Pizzamigli","pica",9.0372212,45.8432895,"Via del Breggia 13","6833"
"799","Vallorbe","m",6.3777456,46.7117213,"Grand-Rue 23","1337"
"800","Verbano","shell",8.8175123,46.1749324,"Via Rinaldo Simen","6648"
"801","Verbier","m",7.2232795,46.0966164,"Les Arcades","1936"
"802","Vernier - Arcenter","m",6.0812106,46.2151057,"Route de Peney 2-4","1214"
"803","Versoix","mig",6.1658024,46.2797694,"Chemin Jean-Baptiste Vandelle 1","1290"
"804","Vevey - Midi Coindet","mm",6.8401817,46.4636235,"Av. Gustave Coindet 11","1800"
"805","Vevey Des 2 Gares","m",6.8421961,46.464429,"Rue des Moulins 5 b","1800"
"806","Vezia","pica",8.9366277,46.0212226,"Via S. Gottardo 5b","6943"
"807","Villars-Ste-Croix","mgls",6.5589149,46.5663916,"Route de Cossonay 3","1029"
"808","Villars-s/Glâne - Cormanon","m",7.1335773,46.7937778,"Rue du centre 4","1752"
"809","Villars-sur-Glâne","mgls",7.1228992,46.7988222,"rte de Moncor 8","1752"
"810","Visp","mm",7.8798626,46.2929559,"Brückenweg 10","3930"
"811","Volketswil","mm",8.6805761,47.3884116,"Im Zentrum 18","8604"
"812","Volketswil","mgls",8.6740561,47.3807417,"Industriestrasse 20a","8604"
"813","Volketswil Provisorium","m",8.6806351,47.3884578,"Im Zentrum 18","8604"
"814","Wabern","mgls",7.4580293,46.9235631,"Seftigenstrasse 350","3084"
"815","Wabern - Chly Wabere","mm",7.4597094,46.9225103,"Seftigenstrasse 368","3084"
"816","Wald","shell",8.9118624,47.2737533,"Rütistrasse 29","8636"
"817","Wald ZH","m",8.9147079,47.2748553,"Bahnhofstrasse 20","8636"
"818","Walenstadt","m",9.3135977,47.1219487,"Bahnhofstrasse 27","8880"
"819","Walke","m",9.2977832,47.392741,"Walke 39","9100"
"820","Wallisellen","m",8.5916082,47.4134998,"Bahnhofstrasse 30","8304"
"821","Wallisellen - Glattzentrum","mmm",8.5960556,47.4084534,"Neue Winterthurerstrasse 99","8304"
"822","Wallisellen - Husacherstr.","mgls",8.6019195,47.4081074,"Husacherstrasse 2","8304"
"823","Wattwil","mm",9.0881625,47.2984452,"Bahnhofstrasse 19","9630"
"824","Weinfelden","mgls",9.1047495,47.562973,"Dufourstrasse 14","8570"
"825","Weinfelden - Rösslifelsen","mm",9.1110836,47.5674427,"Amriswilerstrasse 12","8570"
"826","Weinfelden Weststrasse","m",9.094288,47.56718,"Weststrasse 27/29","8570"
"827","Wettingen","mig",8.3148527,47.4607588,"Güterstrasse 8","5430"
"828","Wettingen - Landstrasse","mm",8.3247051,47.4671228,"Landstrasse 69","5430"
"829","Wetzikon - Züri-Oberland-Märt","mmm",8.7996977,47.3276616,"Bahnhofstrasse 151","8620"
"830","Wetzikon-Kempten","mig",8.8055078,47.3328932,"Mühlenbühlstrasse 3","8623"
"831","Widnau - Rhydorf-Center","mm",9.6288579,47.4077549,"Bahnhofstrasse 2","9443"
"832","Wil - Toggenburgerstr.","mgls",9.0490099,47.4555682,"Toggenburgerstrasse 129","9500"
"833","Wil - Zürcherstrasse","soca",9.040829,47.4644708,"Zürcherstrasse 7","9500"
"834","Wil SG","mm",9.0423748,47.4628222,"Obere Bahnhofstrasse 5","9500"
"835","Wildegg","m",8.1663545,47.4164275,"Bruggerstrasse 11 c","5103"
"836","Wilderswil","mgls",7.8698481,46.6683954,"Gsteigstrasse 6","3812"
"837","Willisau - Chrüzhof","m",7.9941804,47.122768,"Ettiswilerstrasse 14","6130"
"838","Windisch","m",8.2125524,47.4750596,"Bachmattstrasse 35","5210"
"839","Windisch","mgls",8.2125241,47.4823667,"Zürcherstrasse 3","5210"
"840","Winterthur","mgls",8.68038,47.5157999,"Wülflingerstrasse 393","8408"
"841","Winterthur - Blumenau","m",8.711992,47.5068665,"Wülflingerstrasse 71","8400"
"842","Winterthur - Deutweg","m",8.7402503,47.4947417,"Pflanzschulstrasse 9","8400"
"843","Winterthur - Hegi","m",8.7721562,47.5042465,"Hintermühlenstrasse 4","8409"
"844","Winterthur - Neuwiesen","mmm",8.720993,47.4991427,"Strickerstrasse 3","8400"
"845","Winterthur - Obertor","m",8.7317613,47.5003636,"Stadthausstrasse 31","8400"
"846","Winterthur - Oberwinterthur","mm",8.7587494,47.5112274,"Guggenbühlstrasse 1","8404"
"847","Winterthur - Oberwinterthur","mig",8.7606407,47.5082644,"Frauenfelderstrasse 23","8404"
"848","Winterthur - Rosenberg","mm",8.7198648,47.5183138,"Schaffhauserstrasse 152","8400"
"849","Winterthur - Rosenberg","shell",8.7199374,47.5187243,"Schaffhauserstrasse 152","8400"
"850","Winterthur - Seen","mm",8.7623465,47.485586,"Hinterdorfstrasse 40","8405"
"851","Winterthur - Töss","m",8.7064972,47.491878,"Zürcherstrasse 102","8406"
"852","Winterthur - Wülflingen","m",8.6937262,47.5108438,"Lindenplatz 1","8408"
"853","Winterthur - Zürcherstrasse 48","mgls",8.7126522,47.4956333,"Zürcherstrasse 48","8406"
"854","Winterthur Bahnhof","mig",8.7247052,47.501194,"Bahnhofplatz 15/17","8400"
"855","Winterthur In der Au","mgls",8.7049215,47.4847801,"In der Au 2","8406"
"856","Winterthur-Seen","soca",8.7550989,47.4871078,"Tösstalstrasse 205","8405"
"857","Wittenbach","m",9.3792487,47.4620188,"Romanshorner Strasse 80-86","9300"
"858","Wittenbach","mgls",9.3998277,47.4542732,"St. Gallerstrasse 47","9300"
"859","Wohlen","mm",8.2724163,47.3493209,"Bahnhofstrasse 7","5610"
"860","Wolhusen - Dorfmärt","mm",8.0705934,47.0560514,"Entlebucherstr. 36","6110"
"861","Wollerau Märt Roospark","m",8.7214742,47.1920378,"Roosstrasse 23","8832"
"862","Wollerau-Fuchsberg","mig",8.7519434,47.1963778,"Autobahnraststätte A3 Fuchsberg","8832"
"863","Worb","mm",7.5649883,46.9266974,"Richigenstrasse 1","3076"
"864","Wädenswil","mmm",8.6675403,47.2290738,"Oberdorfstrasse 27-31","8820"
"865","Wädenswil - Seestrasse","soca",8.6604111,47.2378305,"Seestrasse 198","8820"
"866","Wädenswil A3","shell",8.661054,47.2208937,"A3 Herrlisberg","8820"
"867","Würenlos","shell",8.3478307,47.4387272,"Autobahntankstelle A1 / Wald","5436"
"868","Würenlos","shell",8.3470673,47.4382745,"Autobahntankstelle A1/ Limmat","5436"
"869","Würenlos - Autobahnraststätte","m",8.3477882,47.4385656,"Shopping - Brücke A1","5436"
"870","Yverdon","shell",6.6494873,46.7647855,"route de Lausanne 20","1400"
"871","Yverdon - Métropole","mmm",6.6357622,46.7812351,"Rue de Neuchâtel 3","1400"
"872","Yverdon Sud","m",6.6501591,46.7665642,"Rue de Lausanne 10","1400"
"873","Zell","m",7.9282486,47.1371898,"Zelgmatte 2","6144"
"874","Zermatt","mm",7.7481512,46.0217113,"Hofmattstrasse 12","3920"
"875","Zofingen","mm",7.9421429,47.2914999,"Aarburgerstrasse 5","4800"
"876","Zollikofen","m",7.4570099,46.9933993,"Bernstrasse 103","3052"
"877","Zollikofen","soca",7.4629968,47.0042506,"Bernstrasse 222","3052"
"878","Zollikon - Dorf","m",8.5760777,47.3377789,"Rotfluhstrasse 100","8702"
"879","Zuchwil","m",7.5600061,47.2033261,"Hauptstrasse 60-62","4528"
"880","Zuchwil","shell",7.5507454,47.2054043,"Luzernstrasse 4","4528"
"881","Zug","mgls",8.4840329,47.1825071,"Chollerstrasse 1","6300"
"882","Zug - Grabenstrasse","m",8.5151671,47.1652634,"Grabenstrasse 5","6300"
"883","Zug - Metalli","mm",8.5170162,47.1732432,"Baarerstrasse 22","6300"
"884","Zug Herti","m",8.505821,47.1780404,"Hertizentrum 10","6300"
"885","Zumikon","m",8.6193207,47.3364667,"Dorfstrasse 17","8126"
"886","Zuzwil","m",9.1124966,47.47228,"Herbergstrasse 17","9524"
"887","Zuzwil","mgls",9.1074379,47.4688349,"St. Gallerstrasse 22","9524"
"888","Zweisimmen","mm",7.3712741,46.5539847,"Saanenstrasse","3770"
"889","Zwingen","mgls",7.5379942,47.4391541,"Reckholdstrasse 2","4222"
"890","Zürich - Affoltern","mm",8.5082588,47.4202196,"Jonas-Furrer-Strasse 21","8046"
"891","Zürich - Affoltern","mig",8.5075744,47.4211165,"S-Bahn Riedenhaldenstrasse","8046"
"892","Zürich - Airport","mm",8.5626585,47.4502749,"Flughafen Zürich AG","8058"
"893","Zürich - Albisriederplatz","m",8.5086822,47.3792702,"Badenerstrasse 376","8004"
"894","Zürich - Altstetten M-Express","m",8.4874695,47.3915091,"Hohlstrasse 600","8048"
"895","Zürich - Altstetten Neumarkt","mmm",8.4875256,47.3882886,"Altstetterstrasse 145","8048"
"896","Zürich - Bahnhof Enge","m",8.5310653,47.3638859,"Tessinerplatz 10","8002"
"897","Zürich - Birmensdorferstr.","mgls",8.4942763,47.3673493,"Birmensdorferstrasse 517","8055"
"898","Zürich - Brunaupark","mm",8.5180694,47.3582422,"Giesshübelstrasse 65","8045"
"899","Zürich - Burgwies","m",8.5715375,47.3576581,"Forchstrasse 260","8008"
"900","Zürich - City","mmm",8.5365345,47.3754488,"Löwenstrasse 31-35","8001"
"901","Zürich - Flurstr.","mgls",8.492102,47.3812756,"Flurstrasse 95","8047"
"902","Zürich - Furttal","shell",8.5026175,47.4211082,"Wehntalerstrasse 586c","8046"
"903","Zürich - HB Sihlquai","m",8.5357604,47.3785227,"Sihlpassage","8004"
"904","Zürich - Hardau","shell",8.5100871,47.3813081,"Bullingerstrasse 73","8004"
"905","Zürich - Hauptbahnhof","m",8.5405815,47.3783386,"Hauptbahnhof","8001"
"906","Zürich - Hauptbahnhof","mig",8.5409704,47.3780852,"Hauptbahnhof","8001"
"907","Zürich - Hohlstrasse","soca",8.4911591,47.3905311,"Hohlstrasse 544","8048"
"908","Zürich - Hornegg","shell",8.5584899,47.3522083,"Horneggstrasse 3","8008"
"909","Zürich - Höngg","m",8.4973707,47.403841,"Regensdorferstrasse 20","8049"
"910","Zürich - Höschgasse","m",8.5541223,47.3585563,"Seefeldstrasse 111-113","8008"
"911","Zürich - Kreuzplatz","mm",8.5537771,47.3645091,"Kreuzplatz 20","8008"
"912","Zürich - Leimbach Sihlbogen","m",8.5189546,47.3362301,"Leimbachstrasse 23","8041"
"913","Zürich - Limmatplatz","mmm",8.5310561,47.385379,"Limmatstrasse 152","8005"
"914","Zürich - Manegg","soca",8.5193259,47.3405316,"Allmendstrasse 121","8041"
"915","Zürich - Niederdorf M-Express","m",8.544099,47.3743798,"Mühlegasse 11","8001"
"916","Zürich - Oerlikon Neumarkt","mm",8.5427022,47.410559,"Hofwiesenstrasse 350-354","8050"
"917","Zürich - Puls 5 M-Express","m",8.5185536,47.3913363,"Hardturmstrasse 11","8005"
"918","Zürich - Pünt","m",8.4858095,47.3751082,"Albisriederstrasse 365","8047"
"919","Zürich - Rautistrasse","shell",8.4942078,47.3803768,"Rautistrasse 12","8047"
"920","Zürich - Rigiplatz","m",8.5487676,47.3862231,"Winterthurerstrasse 2-4","8006"
"921","Zürich - Schaffhauserplatz","m",8.5384895,47.392636,"Schaffhauserstrasse 75","8057"
"922","Zürich - Schmiede Wiedikon","m",8.5204177,47.3702468,"Birmensdorferstrasse 140","8003"
"923","Zürich - Schwamendingen","m",8.5725326,47.4038478,"Winterthurerstrasse 524","8051"
"924","Zürich - Seebach","mm",8.54861,47.4193716,"Schaffhauserstrasse 470","8052"
"925","Zürich - ShopVilleMärt","m",8.54007,47.3772377,"Shop Ville","8001"
"926","Zürich - Sihlquai","mgls",8.5319665,47.3858886,"Sihlquai 155","8005"
"927","Zürich - Stadelhofen","m",8.5478721,47.3654727,"Falkenstrasse 19 - 21","8008"
"928","Zürich - Stockerstrasse M-Express","m",8.5340278,47.3682475,"Stockerstrasse 47","8002"
"929","Zürich - Thurgauerstrasse","mgls",8.5563319,47.419783,"Thurgauerstrasse 100","8052"
"930","Zürich - Toblerplatz","m",8.5593819,47.3795452,"Toblerstrasse 73","8044"
"931","Zürich - Triemli","soca",8.4966028,47.3684974,"Birmensdorferstrasse 484","8055"
"932","Zürich - Waffenplatz","mig",8.5264079,47.3594773,"Waffenplatzstrasse 40","8002"
"933","Zürich - Wengihof","m",8.5230687,47.3749444,"Wengistrasse 7","8004"
"934","Zürich - Wiedikon M-Märt","mm",8.5085226,47.3699977,"Birmensdorferstrasse 320","8055"
"935","Zürich - Wipkingen","m",8.5291765,47.3938846,"Scheffelstrasse 3","8037"
"936","Zürich - Witikon-Zentrum","mm",8.5857236,47.359265,"Witikonerstrasse 293","8053"
"937","Zürich - Wollishofen","mm",8.5301409,47.3445909,"Etzelstrasse 3","8038"
